YEAR,UNIQUE_PROVIDERS,PROVIDER_TYPE_CD,PROVIDER_TYPE_DESC,SITE_OF_SERVICE,PAYER,RESOURCE_UTILIZATION_BAND,RUCA_PROVIDER_CLASS,RUCA_CLASS,NUM_PROCEDURES,UNIQUE_PATIENTS,PROC_PER_PROV_MED,PROC_PER_PROV_MEAN,PROC_PER_PROV_SD,CHARGE_AMT_MED,CHARGE_AMT_MEAN,CHARGE_AMT_SD,CHARGE_AMT_SUM,INSURER_PAID_AMT_MED,INSURER_PAID_AMT_MEAN,INSURER_PAID_AMT_SD,INSURER_PAID_AMT_SUM,MEMBER_PAID_AMT_MED,MEMBER_PAID_AMT_MEAN,MEMBER_PAID_AMT_SD,MEMBER_PAID_AMT_SUM,TOTAL_PAID_AMT_MED,TOTAL_PAID_AMT_MEAN,TOTAL_PAID_AMT_SD,TOTAL_PAID_AMT_SUM
2019,33,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Medicare,5,1,3,324,112,5.00,9.82,10.18,$445.00,$344.19,$211.86,"$111,517.28",$68.48,$57.17,$43.40,"$18,523.07",$17.47,$15.50,$15.76,"$5,023.31",$85.95,$72.67,$52.30,"$23,546.38"
2019,41,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Medicare,5,1,4,508,183,10.00,12.39,11.83,$445.00,$371.04,$177.88,"$188,486.53",$68.36,$62.06,$37.51,"$31,524.89",$17.44,$14.79,$11.13,"$7,512.59",$85.80,$76.85,$45.23,"$39,037.48"
2019,22,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Medicare,5,5,1,356,80,4.50,16.18,26.73,$210.00,$255.38,$153.19,"$90,915.07",$66.00,$66.97,$36.08,"$23,842.60",$15.91,$14.33,$13.77,"$5,100.62",$78.36,$81.30,$41.60,"$28,943.22"
2019,230,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,2,1,1,"12,671",693,31.00,55.09,69.15,$150.00,$176.36,$104.03,"$2,234,668.40",$57.45,$56.70,$41.26,"$718,449.77",$0.00,$0.17,$2.87,"$2,151.75",$57.45,$56.87,$41.67,"$720,601.52"
2019,72,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,2,1,2,"1,375",97,4.50,19.10,31.29,$150.00,$175.20,$80.64,"$240,895.30",$57.45,$55.18,$26.09,"$75,869.81",$0.00,$0.25,$3.12,$345.00,$57.45,$55.43,$26.78,"$76,214.81"
2019,24,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,2,1,3,543,25,4.00,22.63,52.25,$191.00,$700.80,$835.58,"$380,533.39",$58.51,$165.56,$180.23,"$89,899.87",$0.00,$0.00,$0.00,$0.00,$58.51,$165.56,$180.23,"$89,899.87"
2019,51,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,2,1,4,591,48,4.00,11.59,29.24,$200.00,$252.71,$167.45,"$149,353.43",$58.51,$61.79,$40.09,"$36,517.48",$0.00,$0.00,$0.00,$0.00,$58.51,$61.79,$40.09,"$36,517.48"
2019,11,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,2,2,1,418,33,25.00,38.00,35.15,$155.00,$169.87,$61.04,"$71,007.00",$57.45,$59.06,$12.21,"$24,685.16",$0.00,$0.49,$7.02,$203.10,$57.45,$59.54,$13.96,"$24,888.26"
2019,11,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,2,2,2,989,41,25.00,89.91,130.13,$132.00,$140.24,$28.25,"$138,700.00",$57.45,$53.04,$22.30,"$52,456.31",$0.00,$0.21,$4.56,$203.10,$57.45,$53.25,$22.79,"$52,659.41"
2019,12,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,2,3,3,821,50,44.00,68.42,81.32,$125.00,$143.88,$50.61,"$118,124.60",$57.45,$48.71,$29.67,"$39,992.76",$0.00,$0.00,$0.00,$0.00,$57.45,$48.71,$29.67,"$39,992.76"
2019,30,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,2,5,1,"1,294",57,30.50,43.13,46.90,$165.00,$182.20,$54.60,"$235,766.11",$56.32,$44.98,$27.50,"$58,198.62",$0.00,$0.00,$0.00,$0.00,$56.32,$44.98,$27.50,"$58,198.62"
2019,11,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,2,5,4,131,11,5.00,11.91,15.55,$194.00,$227.53,$110.55,"$29,806.19",$57.37,$50.17,$21.44,"$6,572.51",$0.00,$0.00,$0.00,$0.00,$57.37,$50.17,$21.44,"$6,572.51"
2019,304,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,3,1,1,"54,814","2,856",96.00,180.31,232.99,$150.00,$178.89,$102.63,"$9,805,545.55",$58.02,$57.73,$52.38,"$3,164,237.22",$0.00,$0.08,$2.60,"$4,115.16",$58.02,$57.80,$52.49,"$3,168,352.38"
2019,174,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,3,1,2,"5,540",384,11.00,31.84,64.52,$150.00,$167.72,$82.93,"$929,147.94",$57.45,$55.27,$23.59,"$306,189.92",$0.00,$0.01,$0.35,$37.00,$57.45,$55.28,$23.60,"$306,226.92"
2019,86,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,3,1,3,878,130,3.00,10.21,20.20,$164.02,$209.25,$135.09,"$183,724.62",$58.51,$61.12,$30.01,"$53,664.65",$0.00,$0.04,$0.86,$31.00,$58.51,$61.16,$30.06,"$53,695.65"
2019,105,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,3,1,4,"2,613",229,6.00,24.89,56.32,$150.00,$212.00,$209.43,"$553,950.62",$58.51,$64.93,$57.70,"$169,663.35",$0.00,$0.09,$1.30,$242.00,$58.51,$65.02,$57.80,"$169,905.35"
2019,14,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,3,2,1,"1,433",118,83.00,102.36,92.35,$155.00,$179.65,$75.83,"$257,433.00",$58.51,$58.10,$19.14,"$83,259.92",$0.00,$0.00,$0.00,$0.00,$58.51,$58.10,$19.14,"$83,259.92"
2019,12,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,3,2,2,"1,718",93,53.00,143.17,200.45,$155.00,$146.92,$29.61,"$252,408.16",$57.45,$54.36,$21.01,"$93,393.28",$0.00,$0.00,$0.00,$0.00,$57.45,$54.36,$21.01,"$93,393.28"
2019,12,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,3,3,1,526,63,20.00,43.83,63.91,$125.00,$152.18,$55.66,"$80,047.25",$57.45,$49.56,$28.23,"$26,069.65",$0.00,$0.00,$0.00,$0.00,$57.45,$49.56,$28.23,"$26,069.65"
2019,13,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,3,3,3,"2,615",145,163.00,201.15,210.64,$125.00,$142.56,$45.38,"$372,781.85",$58.51,$57.19,$21.73,"$149,547.15",$0.00,$0.01,$0.20,$32.00,$58.51,$57.20,$21.73,"$149,579.15"
2019,69,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,3,5,1,"6,295",295,32.00,91.23,179.75,$200.00,$185.51,$59.46,"$1,167,807.21",$57.37,$53.87,$19.71,"$339,103.72",$0.00,$0.01,$0.46,$80.80,$57.37,$53.88,$19.71,"$339,184.52"
2019,25,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,3,5,2,401,26,7.00,16.04,26.56,$212.19,$203.65,$54.92,"$81,661.85",$56.32,$53.92,$18.10,"$21,622.80",$0.00,$0.01,$0.16,$3.20,$56.32,$53.93,$18.10,"$21,626.00"
2019,28,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,3,5,3,806,50,8.00,28.79,72.06,$200.00,$205.88,$109.42,"$165,937.59",$58.51,$55.91,$25.74,"$45,061.35",$0.00,$0.04,$0.90,$34.00,$58.51,$55.95,$25.73,"$45,095.35"
2019,32,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,3,5,4,"1,186",59,12.50,37.06,103.06,$194.00,$193.21,$54.61,"$229,150.87",$57.37,$53.34,$21.68,"$63,258.66",$0.00,$0.01,$0.13,$6.40,$57.37,$53.34,$21.68,"$63,265.06"
2019,286,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,4,1,1,"29,788","1,535",50.00,104.15,168.23,$150.00,$181.83,$90.96,"$5,416,210.21",$58.51,$56.36,$27.71,"$1,678,735.95",$0.00,$0.30,$7.31,"$8,860.66",$58.51,$56.65,$29.41,"$1,687,596.61"
2019,129,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,4,1,2,"2,479",196,6.00,19.22,36.71,$150.00,$176.45,$90.86,"$437,417.05",$58.51,$56.48,$23.17,"$140,003.10",$0.00,$0.19,$2.63,$459.20,$58.51,$56.66,$23.36,"$140,462.30"
2019,89,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,4,1,3,872,117,4.00,9.80,21.11,$147.30,$249.23,$304.87,"$217,328.43",$58.51,$65.67,$71.99,"$57,259.89",$0.00,$0.11,$1.49,$99.60,$58.51,$65.78,$71.97,"$57,359.49"
2019,80,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,4,1,4,"1,139",112,4.50,14.24,27.15,$141.82,$183.91,$150.18,"$209,477.93",$58.51,$57.25,$49.26,"$65,211.64",$0.00,$0.12,$1.51,$136.00,$58.51,$57.37,$49.31,"$65,347.64"
2019,12,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,4,2,1,429,49,30.00,35.75,32.62,$132.00,$154.42,$83.12,"$66,247.34",$57.45,$47.02,$28.13,"$20,171.27",$0.00,$0.00,$0.00,$0.00,$57.45,$47.02,$28.13,"$20,171.27"
2019,11,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,4,3,3,"1,318",72,67.00,119.82,112.21,$125.00,$136.80,$37.55,"$180,298.40",$58.51,$57.68,$18.97,"$76,024.76",$0.00,$0.00,$0.12,$6.40,$58.51,$57.69,$18.98,"$76,031.16"
2019,49,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,4,5,1,"3,827",162,34.00,78.10,164.62,$200.00,$190.12,$59.04,"$727,577.00",$57.45,$56.49,$16.94,"$216,177.51",$0.00,$0.02,$0.70,$81.20,$57.45,$56.51,$16.94,"$216,258.71"
2019,25,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,4,5,4,282,21,3.00,11.28,20.15,$205.00,$187.43,$92.20,"$52,856.07",$57.37,$48.45,$23.19,"$13,662.82",$0.00,$0.01,$0.19,$3.20,$57.37,$48.46,$23.19,"$13,666.02"
2019,254,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,5,1,1,"11,513",853,25.50,45.33,59.08,$164.02,$203.36,$133.35,"$2,341,330.49",$58.51,$55.56,$36.20,"$639,705.11",$0.00,$0.07,$1.25,$818.00,$58.51,$55.63,$36.25,"$640,523.11"
2019,85,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,5,1,2,"1,215",110,4.00,14.29,27.31,$159.14,$207.05,$109.88,"$251,561.82",$58.51,$56.63,$25.37,"$68,803.14",$0.00,$0.09,$1.44,$109.20,$58.51,$56.72,$25.46,"$68,912.34"
2019,49,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,5,1,3,432,73,4.00,8.82,11.97,$164.02,$226.08,$151.44,"$97,667.55",$58.51,$61.32,$32.11,"$26,490.41",$0.00,$0.03,$0.29,$12.20,$58.51,$61.35,$32.12,"$26,502.61"
2019,63,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,5,1,4,717,100,7.00,11.38,11.66,$210.50,$243.77,$163.65,"$174,784.79",$58.51,$58.81,$29.12,"$42,164.96",$0.00,$0.17,$1.89,$124.20,$58.51,$58.98,$29.25,"$42,289.16"
2019,12,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,5,3,3,890,51,50.50,74.17,67.54,$125.00,$153.24,$55.18,"$136,380.35",$58.51,$54.85,$25.35,"$48,818.09",$0.00,$0.03,$0.84,$25.00,$58.51,$54.88,$25.36,"$48,843.09"
2019,33,14-15,QUALIFIED SPEECH LANGUAGE PATHOLOGIST,1,Minnesota Health Care Programs,5,5,1,"1,214",63,18.00,36.79,72.97,$200.00,$198.08,$77.45,"$240,466.79",$58.51,$51.56,$30.17,"$62,588.53",$0.00,$0.02,$0.72,$28.20,$58.51,$51.58,$30.18,"$62,616.73"
2019,401,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,1,1,1,"54,034","5,690",107.00,134.75,113.21,$106.75,$197.93,$248.14,"$10,694,734.24",$47.21,$132.81,$177.85,"$7,176,061.98",$0.00,$10.76,$50.72,"$581,421.82",$61.21,$143.57,$179.63,"$7,757,483.80"
2019,269,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,1,1,2,"5,351",788,12.00,19.89,30.69,$110.00,$195.57,$255.81,"$1,046,508.63",$46.80,$128.71,$185.20,"$688,723.33",$0.00,$13.55,$52.96,"$72,523.18",$64.61,$142.26,$185.23,"$761,246.51"
2019,118,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,1,1,3,816,147,3.00,6.92,8.84,$118.78,$227.56,$296.73,"$185,692.51",$47.21,$139.88,$202.99,"$114,138.64",$0.00,$19.02,$71.00,"$15,520.60",$64.35,$158.90,$203.08,"$129,659.24"
2019,122,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,1,1,4,"1,395",199,7.00,11.43,14.00,$121.25,$202.23,$241.55,"$282,108.74",$48.84,$127.37,$186.13,"$177,674.94",$0.00,$20.56,$65.96,"$28,686.63",$70.89,$147.93,$184.68,"$206,361.57"
2019,25,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,1,2,1,"1,797",226,44.00,71.88,73.21,$85.00,$186.22,$200.45,"$334,640.82",$47.21,$118.76,$141.86,"$213,403.43",$0.00,$10.34,$71.80,"$18,585.06",$50.52,$129.10,$154.40,"$231,988.49"
2019,26,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,1,2,2,"2,643",313,89.50,101.65,81.46,$82.00,$200.41,$308.11,"$529,694.87",$42.90,$137.31,$234.81,"$362,897.74",$0.00,$6.87,$40.87,"$18,167.52",$47.21,$144.18,$234.64,"$381,065.26"
2019,21,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,1,2,4,314,48,10.00,14.95,15.31,$63.00,$227.38,$371.56,"$71,397.20",$29.30,$126.45,$221.96,"$39,705.92",$0.00,$35.75,$177.61,"$11,225.80",$38.20,$162.20,$268.90,"$50,931.72"
2019,23,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,1,3,1,484,84,6.00,21.04,37.55,$130.00,$178.91,$221.37,"$86,590.32",$32.67,$118.50,$169.30,"$57,355.89",$0.00,$25.72,$72.80,"$12,448.54",$89.61,$144.22,$167.57,"$69,804.43"
2019,16,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,1,3,2,249,35,5.00,15.56,24.69,$303.00,$243.31,$214.22,"$60,583.84",$239.29,$197.26,$187.04,"$49,117.36",$0.00,$11.74,$49.34,"$2,922.27",$239.29,$208.99,$181.13,"$52,039.63"
2019,52,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,1,3,3,"1,708",226,20.50,32.85,33.54,$137.30,$207.16,$252.53,"$353,826.72",$77.50,$153.28,$228.23,"$261,801.27",$0.00,$13.17,$52.59,"$22,497.23",$113.86,$166.45,$227.11,"$284,298.50"
2019,39,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,1,3,4,795,93,13.00,20.38,19.70,$155.66,$242.19,$319.99,"$192,543.73",$45.06,$161.53,$268.77,"$128,419.43",$0.00,$41.66,$107.60,"$33,123.01",$93.95,$203.20,$265.59,"$161,542.44"
2019,25,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,1,4,4,724,88,15.00,28.96,38.31,$275.00,$275.35,$241.79,"$199,355.40",$175.03,$175.08,$190.62,"$126,761.08",$0.00,$21.56,$57.33,"$15,611.41",$201.91,$196.65,$179.83,"$142,372.49"
2019,136,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,1,5,1,"2,861",372,6.00,21.04,56.21,$125.00,$201.23,$245.59,"$575,715.95",$53.00,$135.98,$199.59,"$389,025.13",$0.00,$13.70,$77.06,"$39,202.70",$81.23,$149.68,$206.54,"$428,227.83"
2019,44,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,1,5,2,538,78,7.50,12.23,24.68,$136.00,$201.63,$232.77,"$108,478.85",$47.21,$119.94,$159.58,"$64,525.27",$0.00,$5.73,$32.36,"$3,081.67",$62.00,$125.66,$158.88,"$67,606.94"
2019,37,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,1,5,3,294,50,6.00,7.95,7.41,$101.50,$176.47,$206.07,"$51,881.26",$33.65,$113.10,$176.06,"$33,251.71",$0.00,$18.49,$67.94,"$5,436.87",$60.05,$131.59,$179.61,"$38,688.58"
2019,71,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,1,5,4,595,96,5.00,8.38,9.19,$175.00,$268.42,$556.81,"$159,712.23",$43.03,$159.94,$469.70,"$95,165.32",$0.00,$13.69,$40.06,"$8,144.73",$64.83,$173.63,$467.78,"$103,310.05"
2019,428,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,2,1,1,"78,068","9,793",154.50,182.40,161.51,$112.00,$186.34,$218.18,"$14,547,304.71",$29.05,$100.07,$154.60,"$7,812,332.12",$0.00,$33.87,$88.10,"$2,644,478.57",$61.76,$133.94,$163.60,"$10,456,810.69"
2019,347,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,2,1,2,"8,069","1,301",14.00,23.25,32.68,$112.00,$189.31,$249.32,"$1,527,572.19",$30.24,$102.40,$167.42,"$826,259.62",$0.00,$31.07,$89.15,"$250,695.02",$60.96,$133.47,$180.04,"$1,076,954.64"
2019,167,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,2,1,3,"1,180",230,4.00,7.07,9.16,$126.00,$209.31,$220.53,"$246,990.68",$17.78,$86.51,$141.47,"$102,085.22",$0.00,$67.84,$145.26,"$80,050.03",$96.47,$154.35,$175.85,"$182,135.25"
2019,191,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,2,1,4,"1,716",375,5.00,8.98,11.81,$156.00,$213.11,$259.39,"$365,704.63",$29.26,$106.48,$186.99,"$182,725.36",$0.00,$49.14,$114.17,"$84,331.17",$97.90,$155.63,$196.80,"$267,056.53"
2019,24,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,2,2,1,"2,238",337,69.00,93.25,80.69,$87.00,$182.61,$212.31,"$408,673.00",$40.49,$101.75,$146.28,"$227,714.53",$0.00,$22.22,$67.01,"$49,739.19",$61.21,$123.97,$149.69,"$277,453.72"
2019,27,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,2,2,2,"3,633",493,119.00,134.56,84.41,$76.00,$173.76,$268.71,"$631,257.00",$26.40,$97.42,$180.22,"$353,938.73",$0.00,$21.80,$74.56,"$79,185.63",$40.80,$119.22,$187.38,"$433,124.36"
2019,15,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,2,2,3,167,36,3.00,11.13,21.88,$205.00,$231.11,$186.58,"$38,596.00",$2.75,$52.74,$109.18,"$8,807.77",$30.00,$127.00,$150.30,"$21,208.86",$167.07,$179.74,$147.33,"$30,016.63"
2019,20,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,2,2,4,517,76,19.50,25.85,24.93,$66.00,$145.34,$155.90,"$75,141.00",$19.55,$70.57,$101.94,"$36,484.08",$0.00,$28.84,$84.31,"$14,908.63",$34.38,$99.41,$119.95,"$51,392.71"
2019,30,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,2,3,1,616,133,5.50,20.53,39.92,$111.50,$217.79,$311.57,"$134,160.14",$48.42,$155.29,$264.06,"$95,659.15",$0.00,$16.22,$56.76,"$9,990.69",$65.10,$171.51,$265.56,"$105,649.84"
2019,26,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,2,3,2,197,46,5.00,7.58,7.20,$161.00,$183.14,$204.62,"$36,077.61",$8.59,$95.39,$184.40,"$18,792.54",$0.00,$52.66,$89.75,"$10,373.57",$79.04,$148.05,$181.55,"$29,166.11"
2019,52,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,2,3,3,"2,086",354,22.00,40.12,42.43,$180.45,$231.18,$292.84,"$482,245.14",$62.00,$129.14,$210.40,"$269,394.14",$0.00,$36.90,$103.19,"$76,982.55",$121.79,$166.05,$215.24,"$346,376.69"
2019,49,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,2,3,4,901,164,10.00,18.39,20.52,$160.13,$189.42,$209.21,"$170,665.08",$27.18,$102.75,$172.02,"$92,579.49",$0.00,$43.52,$84.94,"$39,212.63",$121.79,$146.27,$168.62,"$131,792.12"
2019,16,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,2,4,1,98,23,3.00,6.13,5.62,$352.50,$268.92,$133.68,"$26,353.73",$144.15,$151.48,$133.23,"$14,844.87",$0.00,$42.23,$95.80,"$4,138.28",$250.02,$193.71,$120.90,"$18,983.15"
2019,12,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,2,4,2,97,24,1.50,8.08,17.84,$164.00,$172.20,$226.74,"$16,703.05",$8.80,$68.44,$132.17,"$6,638.34",$0.00,$60.60,$97.02,"$5,878.42",$115.06,$129.04,$136.95,"$12,516.76"
2019,18,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,2,4,3,224,36,5.50,12.44,16.99,$120.08,$218.27,$214.18,"$48,892.09",$3.22,$48.94,$125.01,"$10,962.77",$0.00,$53.60,$95.68,"$12,006.17",$47.66,$102.54,$140.14,"$22,968.94"
2019,25,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,2,4,4,"1,207",200,40.00,48.28,32.02,$187.00,$232.21,$232.50,"$280,271.93",$32.11,$103.36,$195.63,"$124,760.09",$0.00,$51.51,$95.45,"$62,177.79",$121.57,$154.88,$195.38,"$186,937.88"
2019,187,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,2,5,1,"3,813",582,5.00,20.39,60.87,$130.00,$200.91,$254.78,"$766,053.48",$26.00,$101.45,$169.93,"$386,811.99",$0.00,$32.64,$90.49,"$124,449.55",$66.28,$134.08,$180.02,"$511,261.54"
2019,37,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,2,5,2,508,88,5.00,13.73,20.78,$184.00,$210.33,$223.95,"$106,845.62",$31.29,$105.36,$171.21,"$53,523.38",$0.00,$26.84,$72.22,"$13,632.98",$89.09,$132.20,$171.44,"$67,156.36"
2019,59,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,2,5,3,672,109,6.00,11.39,15.50,$203.50,$286.23,$363.24,"$192,348.98",$25.42,$121.45,$225.04,"$81,617.24",$0.00,$59.93,$110.86,"$40,271.76",$129.96,$181.38,$225.30,"$121,889.00"
2019,82,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,2,5,4,867,137,4.00,10.57,15.84,$97.05,$174.60,$236.12,"$151,375.29",$8.98,$71.21,$145.66,"$61,738.25",$0.00,$32.28,$79.37,"$27,990.85",$37.57,$103.49,$157.04,"$89,729.10"
2019,470,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,3,1,1,"295,119","44,317",546.00,627.91,600.06,$94.00,$177.08,$249.48,"$52,260,894.73",$28.35,$94.79,$162.29,"$27,973,216.76",$0.00,$26.93,$79.95,"$7,946,211.06",$47.21,$121.71,$174.48,"$35,919,427.82"
2019,433,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,3,1,2,"32,204","5,625",36.00,74.37,117.29,$89.00,$175.12,$270.57,"$5,639,485.68",$24.80,$88.07,$161.68,"$2,836,268.50",$0.00,$29.56,$90.59,"$951,824.36",$47.21,$117.63,$180.87,"$3,788,092.86"
2019,349,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,3,1,3,"4,657","1,039",7.00,13.34,19.00,$120.25,$228.45,$393.54,"$1,063,893.54",$24.83,$95.02,$176.89,"$442,498.18",$0.00,$50.24,$181.42,"$233,964.81",$56.73,$145.26,$242.72,"$676,462.99"
2019,356,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,3,1,4,"8,343","1,744",9.00,23.44,49.55,$116.00,$192.23,$255.81,"$1,603,793.93",$22.89,$89.21,$183.15,"$744,302.54",$0.00,$42.90,$105.99,"$357,895.06",$58.52,$132.11,$204.09,"$1,102,197.60"
2019,27,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,3,2,1,"7,935","1,323",226.00,293.89,295.90,$78.00,$167.67,$273.70,"$1,330,498.92",$23.40,$83.01,$149.38,"$658,656.86",$0.00,$22.62,$73.78,"$179,513.39",$35.76,$105.63,$161.14,"$838,170.25"
2019,27,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,3,2,2,"12,852","2,075",453.00,476.00,244.45,$75.00,$165.91,$264.70,"$2,132,257.43",$26.00,$90.84,$180.15,"$1,167,527.32",$0.00,$22.44,$72.49,"$288,451.66",$40.19,$113.29,$188.65,"$1,455,978.98"
2019,24,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,3,2,3,654,153,18.00,27.25,35.10,$146.50,$200.91,$329.38,"$131,398.10",$23.27,$98.50,$203.01,"$64,418.78",$0.00,$43.90,$110.19,"$28,707.81",$73.95,$142.40,$220.98,"$93,126.59"
2019,27,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,3,2,4,"1,674",293,53.00,62.00,53.86,$74.00,$164.83,$217.09,"$275,932.40",$19.18,$86.41,$157.67,"$144,654.36",$0.00,$24.29,$67.32,"$40,656.32",$43.08,$110.70,$161.19,"$185,310.68"
2019,44,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,3,3,1,"2,230",562,8.00,50.68,132.22,$77.63,$182.63,$351.38,"$407,262.59",$26.18,$108.57,$242.48,"$242,110.34",$0.00,$28.43,$79.36,"$63,389.23",$47.68,$137.00,$247.53,"$305,499.57"
2019,37,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,3,3,2,729,179,6.00,19.70,30.05,$82.00,$209.38,$449.01,"$152,637.17",$24.83,$134.11,$349.19,"$97,764.07",$0.00,$34.25,$119.98,"$24,966.70",$53.78,$168.35,$404.43,"$122,730.77"
2019,57,14-16,OBSTETRICS/GYNECOLOGY,1,Commercial,3,3,3,"7,425","1,565",73.00,130.26,144.19,$150.00,$218.03,$364.50,"$1,618,895.96",$34.00,$119.09,$253.84,"$884,277.95",$0.00,$39.93,$102.17,"$296,502.71",$101.52,$159.03,$263.25,"$1,180,780.66"
